Recto,Verso,Commentaire,Source,Tags
"Traumatisme fermé de l’épaule droite, chez un enfant de 14ans, suite à une chute de sport. L’examen a trouvé une douleur au niveau de la clavicule, avec palpation de l’os sous la peau. Diagnostic le plus probable ?",Diagnostic Fracture médio-diaphysaire déplacée de la clavicule droite avec menace de la peau.,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Mechanism::Chute Mechanism::Sport Orthopedics Pediatrics Region::Epaule Topic::Clavicule Traumatology UpperExtremity
"Fille de 7ans, présentant un traumatisme fermé de l’épaule gauche, suite à une chute des escaliers. L’examen clinique a trouvé une douleur exquise à la palpation de l’épaule, une limitation douloureuse de la mobilisation et une absence de troubles vasculo-nerveux. Diagnostic le plus probable ?",Diagnostic Décollement épiphysaire stade II de SALTER et HARRIS de l’extrémité supérieure de l’humérus gauche avec déplacement important.,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning GrowthPlate Mechanism::Chute Orthopedics Pediatrics Region::Epaule SalterHarris Topic::DecollementEpiphysaire Traumatology UpperExtremity
"Traumatisme fermé de l’épaule gauche, chez un enfant de 13 ans, suite à une chute lors d’un jeu. L’examen a trouvé un œdème important de l’épaule, une douleur exquise à la palpation de l’extrémité supérieure de l’humérus et une absence de troubles vasculo-nerveux. Diagnostic le plus probable ?",Diagnostic Fracture métaphysaire légérement déplacé de l’extrémité supérieure de l’humérus gauche.,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Mechanism::Chute Mechanism::Sport Orthopedics Pediatrics Region::Epaule Traumatology UpperExtremity
"Traumatisme fermé du coude droit chez un enfant de 7ans, suite à une chute de sa hauteur, avec réception sur la main, coude en extension. L’examen clinique a trouvé une douleur exquise à la palpation du coude droit, un examen vasculo-nerveux sans anomalie. Diagnostic le plus probable ?",Diagnostic Fracture supra-condylienne du coude droit stade I .,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Mechanism::Chute Orthopedics Pediatrics Region::Coude Topic::Supracondylienne Traumatology UpperExtremity
"Traumatisme fermé du membre supérieur gauche, chez un enfant de 9ans, avec réception sur la paume de la main. L’examen a trouvé une attitude du traumatisé du membre supérieur gauche, une douleur exquise à la palpation de l’extrémité inférieur de l’humérus gauche, des pouls distaux palpable et un examen neurologique normal. Diagnostic le plus probable ?",Diagnostic Fracture supra-condylienne gauche stade II par mécanisme en extension.,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Orthopedics Pediatrics Region::Coude Topic::Supracondylienne Traumatology UpperExtremity
"Enfant de 3ans, victime 3 mois avant son admission d’une fracture fermée de l’avant-bras gauche, traitée par plâtre brachio-anté-brachio-palmaire pendant 6 semaines. À l’ablation du plâtre, l’examen a trouvé une persistance d’une angulation de l’avant-bras, avec flessum du poignet, une rétraction des doigts en flexion irréductible et une absence de douleurs. Diagnostic le plus probable ?",Diagnostic Syndrome de Volkman en évolution sur une fracture des deux os de l’avant-bras gauche,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Orthopedics Pediatrics Region::Coude Traumatology UpperExtremity
"Traumatisme fermé du coude gauche, chez une enfant de 6ans, suite à une chute de sa hauteur. L’examen a trouvé une tuméfaction du coude, un élargissement antéro-postérieur, une impotence fonctionnelle du membre et un examen vasculo-nerveux sans anomalies. Diagnostic le plus probable ?",Diagnostic Les complications à redouter sont: ✔ la lésion vasculaire ✔ l’ouverture cutanée ✔ la lésion du nerf inter-osseux antérieur ✔ la lésion du nerf médian fig7: photo d'une fracture supra-condylienne en extension avec ouverture cutanée,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Complications Mechanism::Chute Orthopedics Pediatrics Region::Coude Topic::FractureOuverte Topic::Neurovasculaire Topic::Supracondylienne Traumatology UpperExtremity
"Traumatisme fermé du coude gauche, chez un enfant de 5ans, suite à une chute de 0.5m avec réception sur coude en flexion. L’examen clinique objective un élargissement antéro-postérieur du coude avec une saillie osseuse interne, une douleur exquise à la palpation et à la mobilisation et pas de troubles vasculo-nerveux. Diagnostic le plus probable ?",Diagnostic Fracture supra-condylienne gauche stade III avec déplacement en avant du fragment inférieur (mécanisme en flexion).,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Mechanism::Chute Orthopedics Pediatrics Region::Coude Topic::Supracondylienne Traumatology UpperExtremity
"Traumatisme fermé du coude gauche, chez un enfant de 10 ans, suite à une chute de sa hauteur avec réception sur l’avant-bras. A l’examen: coude tuméfié avec douleur à la palpation de la face externe du coude, sans troubles vasculo-nerveux. Diagnostic le plus probable ?",Diagnostic Fracture du condyle externe gauche stade II selon la classification de LAGRANGE et RIGAULT.,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Mechanism::Chute Orthopedics Pediatrics Region::Coude Topic::CondyleLateral Traumatology UpperExtremity
"Traumatisme du coude, chez un enfant de 13ans, suite à un AVP. L’examen a trouvé un coude droit tuméfié, une douleur à la palpation de l’épitrochlée, une impotence fonctionnelle partielle et une absence de troubles vasculo-nerveux. Diagnostic le plus probable ?","Diagnostic Classification de MILCH : fig3 Type I: le trait se termine dans la gorge trochléenne Type II: le trait se termine dans la gorge capitello-trochléaire fig3: schéma des stades de la classification de Milch pour les fractures du condyle interne Classification de BENSAHEL: est la plus utilisée, elle tient compte du déplacement Stade 1: non déplacé Stade 2: déplacement médial sans rotation Stade 3: important déplacement avec rotation",,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Mechanism::AVP Orthopedics Pediatrics Region::Coude Topic::EpicondyleMedial Traumatology UpperExtremity
"Enfant de 6 ans, victime d’une chute de sa hauteur à point d’impact au niveau du coude gauche. L’examen a trouvé: une limitation de la mobilité du coude et une douleur exquise à la palpation. Diagnostic le plus probable ?",Diagnostic Fracture de la tête radiale gauche stade 2.,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Mechanism::Chute Orthopedics Pediatrics Region::Coude Topic::ColRadius Traumatology UpperExtremity
"Traumatisme fermé du coude droit, chez un enfant de 13ans, suite à une chute de sa hauteur. L’examen a trouvé un coude tuméfié avec une douleur exquise à la palpation de la face externe et pas de troubles vasculo-nerveux. Diagnostic le plus probable ?",Diagnostic Fracture du col radial droit stade IV selon JUDET.,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Mechanism::Chute Orthopedics Pediatrics Region::Coude Topic::ColRadius Traumatology UpperExtremity
"Enfant de 10ans, victime d’une chute de sa hauteur, avec réception sur le coude droit, occasionnant chez lui un traumatisme fermé du coude. L’examen a trouvé un coude tuméfié avec des repères conservés et une douleur de la face interne du coude. Diagnostic le plus probable ?",Diagnostic Fracture déplacée de l’épitrochlée droite.,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Mechanism::Chute Orthopedics Pediatrics Region::Coude Topic::EpicondyleMedial Traumatology UpperExtremity
"Traumatisme fermé du coude droit, chez un enfant de 14ans, suite à une chute de sa hauteur. L’examen a trouvé un élargissement antéro-postérieur du coude, une limitation de la flexion, une douleur exquise à la palpation, une perturbation des repères anatomiques du coude et une absence de troubles vasculo-nerveux. Diagnostic le plus probable ?","Diagnostic La perturbation des repères anatomique du coude oriente en premier, vers une luxation postérieure du coude droit.",,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Mechanism::Chute Orthopedics Pediatrics Region::Coude Traumatology UpperExtremity
"Enfant de 8 ans, victime d’une chute de sa hauteur avec réception sur la paume de la main droite avec coude en hyper-extension, 2 jours avant son admission. L’examen a trouvé: une déformation du coude droit sans lésion cutanée une ecchymose en regard et une douleur exquise à la palpation une impotence fonctionnelle totale un examen vasculo-nerveux sans anomalie. Diagnostic le plus probable ?",Diagnostic Fracture de l’olécrane.,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Mechanism::Chute Orthopedics Pediatrics Region::Coude Topic::Olecrane Traumatology UpperExtremity
"Traumatisme fermé de l’avant-bras gauche, chez un enfant de 10 ans, suite à une chute d’un mètre de hauteur. L’examen a trouvé un coude tuméfié, une douleur exquise à la palpation de l’avant-bras et à la mobilisation et une absence de troubles vasculo-nerveux. Diagnostic le plus probable ?",Diagnostic Fracture articulaire de l’olécrane droit déplacée.,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Mechanism::Chute Orthopedics Pediatrics Region::Coude Topic::Olecrane Traumatology UpperExtremity
"Enfant de 3ans, est admis 14h après un traumatisme fermé du coude gauche, survenue après une chute de sa hauteur. 10H après l’application de Jbira, l’examen a trouvé: Jbira très serrée et une tuméfaction étendue du membre supérieur gauche limité à mi-bras. Diagnostic le plus probable ?",Diagnostic Syndrome de loge de l'avant-bras gauche sur Jbira,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Complications Mechanism::Chute Orthopedics Pediatrics Region::Coude Topic::SyndromeDeLoge Traumatology UpperExtremity
"Traumatisme fermé de l’avant bras gauche, chez un enfant de 6 ans, victime d’une chute de 0.5m de hauteur. L’examen a trouvé une déformation de l’avant bras avec douleur à la palpation sans ecchymose ni lésion cutané. Diagnostic le plus probable ?",Diagnostic Fracture diaphysaire des deux os de l’avant bras gauche.,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Mechanism::Chute Orthopedics Pediatrics Region::AvantBras Traumatology UpperExtremity
"Enfant de 3ans, victime 3 mois avant son admission d’une fracture fermée de l’avant-bras gauche, traitée par plâtre brachio-anté-brachio-palmaire pendant 6 semaines. À l’ablation du plâtre, l’examen a trouvé une persistance d’une angulation de l’avant-bras, un poignet en flexion, un pouce en flexion-adduction, des métacarpo-phalangiennes en extension et des inter-phalangiennes proximales et distales en flexion. Diagnostic le plus probable ?",Diagnostic Syndrome de Volkman sur une fracture des deux os de l’avant-bras gauche,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Orthopedics Pediatrics Region::AvantBras Traumatology UpperExtremity
"Traumatisme fermé du poignet, chez un enfant de 12 ans, suite à une chute de sa hauteur sur la paume de la main. L’examen a trouvé une impotence fonctionnelle du membre supérieur gauche, une déformation du poignet et une douleur à la palpation de l’extrémité distale du radius. Diagnostic le plus probable ?",Diagnostic Fracture-décollement épiphysaire de l’extrémité inférieur du radius SALTER I,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning GrowthPlate Mechanism::Chute Orthopedics Pediatrics Region::Poignet SalterHarris Topic::DecollementEpiphysaire Traumatology UpperExtremity
"Traumatisme fermé de l’avant-bras gauche, chez un enfant de 4ans, suite à une chute d’un 1,5m de hauteur avec réception sur main en hyper-flexion. L’examen a objectivé une attitude du traumatisé du membre supérieur avec déformation en dos de fourchette de l’extrémité distale de l’avant-bras. Diagnostic le plus probable ?",Diagnostic Fracture du 1/4 distal des deux os de l’avant-bras avec bascule postérieur de l’extrémité distale du radius.,,Thèse N°55-18 (FMP Marrakech) — Fractures du membre supérieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Mechanism::Chute Orthopedics Pediatrics Region::Poignet Traumatology UpperExtremity
"Nouveau né, accouchement par voie basse dystocique qui a présenté à l’examen clinique une déformation du membre inférieur droit et une asymétrie des mouvements spontanés des quatre membres. Diagnostic le plus probable ?",Diagnostic Il s’agit d’une fracture de la diaphyse fémorale déplacée avec angulation importante,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning LowerExtremity Mechanism::Obstetrical Orthopedics Pediatrics Region::Femur Traumatology
"Patiente de 15 ans, victime d’un accident de la voie publique : la patiente avait été heurtée par une voiture avec point d’impact cranio-facial, abdominal et pelvien. Diagnostic le plus probable ?",Diagnostic Fractures ilio-pubienne et ischio-pubienne gauche et du sacrum gauche.,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Genou Traumatology
"Patient de 8 ans, avait été admis aux urgences pour traumatisme du membre inférieur droit suite à un accident de la voie publique. Diagnostic le plus probable ?","Diagnostic Il s’agit d’une fracture du col du fémur : Fracture décollement épiphysaire, type I selon Salter & Harris et classé type I selon Delbet.",,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning GrowthPlate LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Femur SalterHarris Topic::DecollementEpiphysaire Traumatology
"Patiente de 14 ans, sans antécédents particuliers, s’était présentée aux urgences suite à un accident de la voie publique qui avait occasionné chez elle un traumatisme avec un point d’impact au niveau du membre inférieur droit. L’examen à l’admission avait retrouvé une patiente en bon état général, on avait noté l’existence d’une impotence fonctionnelle totale du membre droit associée à une douleur à la palpation de la cuisse droite sans effraction cutanée ni troubles vasculo-nerveux. Diagnostic le plus probable ?",Diagnostic Il s’agit d’une fracture du col du fémur : transcervicale droite non déplacée classée type II selon Delbet.,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Femur Traumatology
"Enfant de 7 ans, sans antécédents particuliers, s’était présenté aux urgences suite à un accident de la voie publique qui avait occasionné chez lui un traumatisme avec un point d’impact au niveau du membre inférieur droit. Diagnostic le plus probable ?",Diagnostic Il s’agit d’une fracture du col du fémur : basi-cervicale droite avec déplacement minime classée type III selon Delbet .,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Femur Traumatology
Patient de 12ans qui avait été admis aux urgences pour traumatisme du membre inférieur droit suite à un accident de la voie publique. Diagnostic le plus probable ?,Diagnostic Il s’agit d’une fracture per trochantérienne avec un troisième fragment associée à une fracture du petit trochanter déplacée classée stade IV de Delbet .,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Femur Traumatology
"Enfant de 7 ans, sans antécédents particuliers, victime d’un traumatisme au niveau du membre inférieur droit suite à une chute de sa hauteur sans autre point d’impact. Diagnostic le plus probable ?",Diagnostic Fracture diaphysaire du fémur droit à trait spiroïde avec un chevauchement.,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning LowerExtremity Mechanism::Chute Orthopedics Pediatrics Region::Femur Traumatology
Patient de 13 ans victime d’un accident de la voie publique avec point d’impact au niveau du genou droit. Le patient avait présenté une impotence fonctionnelle totale du membre inférieur droit et un genou tuméfie. La palpation avait noté la présente d’une douleur exquise au niveau de l’extrémité inférieur du fémur droit Diagnostic le plus probable ?,Diagnostic Il s’agit d’un décollement épiphysaire type 1 de l’extrémité inférieure du fémur droit,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning GrowthPlate LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Femur SalterHarris Topic::DecollementEpiphysaire Traumatology
"Patient de 15 ans, avait été victime d’un accident de la voie publique avec point d’impact au niveau du genou droit. Diagnostic le plus probable ?",Diagnostic Il s’agit d’une fracture décollement épiphysaire de l’extrémité inférieur du fémur classée type II de Salter et Harris .,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning GrowthPlate LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Femur SalterHarris Topic::DecollementEpiphysaire Traumatology
"Patient de 14 ans, sans antécédents particuliers, avait été victime d’un traumatisme au niveau du genou droit lors d’un accident de la voie publique. Diagnostic le plus probable ?",Diagnostic C’est une fracture décollement épiphysaire type II de Salter et Harris de l’extrémité supérieure du tibia droit.,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning GrowthPlate LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Jambe SalterHarris Topic::DecollementEpiphysaire Traumatology
"Enfant de 12 ans, s’était présenté aux urgences pour traumatisme du genou gauche lors d’un accident de sport. Diagnostic le plus probable ?",Diagnostic Il s’agit d’une fracture transversale de la rotule classée type I de Duparc.,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning LowerExtremity Mechanism::Sport Orthopedics Pediatrics Region::Genou Traumatology
"Patient de 14 ans, sans antécédents particuliers, victime d’un traumatisme du genou lors d’un accident de la voie publique. Diagnostic le plus probable ?",Diagnostic Fracture de l’épine tibiale type 4.,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Genou Traumatology
"Patient de 15 ans, sans antécédents pathologiques particuliers, s’était présenté aux urgences suite à un traumatisme du genou gauche lors d’un accident de sport. Diagnostic le plus probable ?",Diagnostic Radiographies de profil de genou gauche d’un garçon de 15 ans objectivant une fracture de la tubérosité tibiale antérieure classée stade II d’Ogden.,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning LowerExtremity Mechanism::Sport Orthopedics Pediatrics Region::Genou Traumatology
"Enfant de 5 ans, sans antécédents pathologiques particuliers, avait été ramené aux urgences suite à un traumatisme ouvert de la jambe droite secondaire à un accident de la voie publique (piéton heurté par voiture). Diagnostic le plus probable ?",Diagnostic Il s’agit d’une fracture ouverte du 1/3 distal des deux os de la jambe gauche légèrement déplacée,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Complications LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Jambe Topic::FractureOuverte Traumatology
"Enfant de 6 ans, sans antécédents pathologiques particuliers, s’était présenté aux urgences suite à un traumatisme ouvert de la jambe gauche secondaire à un accident de la voie publique. Diagnostic le plus probable ?","Diagnostic Fracture du tiers inférieur de la jambe avec perte de substance cutanée et osseuse, classée Cauchoix III.",,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning Complications LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Jambe Topic::FractureOuverte Traumatology
Enfant de 6 ans s’était présenté aux urgences suite à un accident de la voie publique à point d’impact au niveau de la jambe gauche. Diagnostic le plus probable ?,Diagnostic Fracture des deux os de la jambe a trait transversal avec déplacement externe sans angulation,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Jambe Traumatology
"Enfant de 7 ans, victime d’un accident de la voie publique : le patient avait été heurté par une moto avec point d’impact cranio-facial et membre inférieur gauche. Diagnostic le plus probable ?",Diagnostic C’est une fracture médio-diaphysaire à trait transversal du tibia gauche.,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Genou Traumatology
"Enfant de 6 ans, sans antécédents pathologiques particuliers, s’était présenté aux urgences pour un traumatisme fermé de la cheville droite suite à un accident sur la voie publique. Diagnostic le plus probable ?","Diagnostic Il s’agit d’une fracture décollement épiphysaire de la malléole interne, classée type III selon Salter & Harris.",,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning GrowthPlate LowerExtremity Mechanism::AVP Orthopedics Pediatrics Region::Cheville SalterHarris Topic::DecollementEpiphysaire Traumatology
"Patient de 13 ans, sans antécédents pathologiques particuliers, victime d’une chute d’escaliers qui avait occasionné chez lui un traumatisme fermé de la cheville. Diagnostic le plus probable ?",Diagnostic La radiographie de face et de profil de la cheville gauche met en évidence une fracture décollement épiphysaire de la malléole interne classée stade4 selon la classification de Salter et Harris (fracture de Mac Farland ).,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning GrowthPlate LowerExtremity Mechanism::Chute Orthopedics Pediatrics Region::Cheville SalterHarris Topic::DecollementEpiphysaire Traumatology
"Patient de 12 ans, sans antécédents pathologiques particuliers, s’était présenté aux urgences suite à un traumatisme fermé de la cheville gauche occasionné lors d’une chute d’un lieu élevé. Diagnostic le plus probable ?",Diagnostic Il s’agit d’une fracture décollement épiphysaire de la cheville gauche classée type IV de Salter et Harris.,,Thèse N°53-18 (FMP Marrakech) — Fractures du membre inférieur de l'enfant,BoardReview CaseBasedLearning ClinicalReasoning GrowthPlate LowerExtremity Mechanism::Chute Orthopedics Pediatrics Region::Cheville SalterHarris Topic::DecollementEpiphysaire Traumatology
Quel enfant est surtout concerné par les fractures obstétricales et quels en sont les facteurs favorisants ?,"Réponse Surtout le nouveau-né à terme (80–90% des cas), rarement le prématuré. Facteurs favorisants : présentation anormale (siège, face) source de dystocie, et macrosomie.",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview LowerExtremity Mechanism::Obstetrical Orthopedics Pediatrics Traumatology UpperExtremity
Pourquoi les fractures du col radial sont-elles rares chez l'enfant ?,"Réponse Grâce à la structure cartilagineuse de l'épiphyse radiale qui amortit les chocs, et au retard d'apparition du noyau d'ossification (vers 5 ans). Elles sont associées à d'autres lésions dans 50% des cas.",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,Orthopedics Pediatrics Region::Coude Topic::ColRadius Traumatology UpperExtremity
Quelle est la luxation la plus fréquente chez l'enfant et quel est son pronostic ?,Réponse La luxation du coude (le plus souvent postérieure). Sa réduction est simple si elle est faite rapidement et ne donne pas de séquelles à distance dans les formes isolées.,,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview Orthopedics Pediatrics Region::Coude Traumatology UpperExtremity
Quelle est l'évolution habituelle d'une paralysie radiale constatée d'emblée lors d'une fracture de la diaphyse humérale ?,Réponse Elle est dans la majorité des cas due à une contusion du nerf radial dont les effets sont régressifs (récupération spontanée) ; l'attitude est donc le plus souvent expectative.,,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview Complications Orthopedics Pediatrics Region::Bras Topic::Neurovasculaire Traumatology UpperExtremity
Qu'est-ce que le cubitus varus et quelle en est la cause habituelle ?,"Réponse Une déformation du coude en varus (inversion du valgus physiologique), séquelle classique d'un cal vicieux d'une fracture supra-condylienne mal réduite. Sa valeur est évaluée par l'angle de Baumann.",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview Complications Orthopedics Pediatrics Region::Coude Topic::CalVicieux Topic::Supracondylienne Traumatology UpperExtremity
Comment tester le nerf radial à l'examen d'un traumatisme du membre supérieur ?,Réponse Motricité : extension du poignet (flexion dorsale) et extension des métacarpo-phalangiennes. Sensibilité : tabatière anatomique (zone sensitive privilégiée du nerf radial).,,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,ClinicalReasoning Orthopedics Pediatrics Topic::Neurovasculaire Traumatology UpperExtremity
Quels paramètres surveiller en post-opératoire pour dépister un syndrome de loge ?,"Réponse L'apparition/extension de la douleur (signe le plus important), la mobilité et la sensibilité des doigts (déficit neurologique), et la coloration et la chaleur des extrémités.",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview Complications Orthopedics Pediatrics Topic::SyndromeDeLoge Traumatology
Quel est le geste clé du diagnostic d'une arthrite septique et comment doit-il être réalisé ?,"Réponse La ponction articulaire : geste réalisé en urgence au bloc opératoire, en conditions d'asepsie chirurgicale, sous anesthésie générale, et avant toute antibiothérapie.",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview LowerExtremity Orthopedics Pediatrics Topic::SepticArthritis Traumatology
Quelle est la priorité de prise en charge devant une fracture du bassin chez un enfant polytraumatisé ?,"Réponse L'évaluation et la stabilisation hémodynamique, respiratoire et neurologique : tout enfant hémodynamiquement instable relève de la réanimation (risque d'hémorragie rétro-péritonéale), avant la prise en charge de la fracture elle-même.",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview Complications LowerExtremity Orthopedics Pediatrics Region::Bassin Traumatology
Principes de prise en charge d'une fracture ouverte chez l'enfant ?,"Réponse Urgence chirurgicale : parage-lavage, antibiothérapie, prophylaxie antitétanique, et stabilisation du foyer. La classification de Cauchoix et Duparc évalue la gravité de l'ouverture cutanée.",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview Complications Orthopedics Pediatrics SurgicalManagement Topic::FractureOuverte Traumatology
De quoi dépend le potentiel de remodelage d'un cal vicieux chez l'enfant ?,"Réponse De l'âge (d'autant meilleur que l'enfant est jeune), de la proximité du cartilage de croissance le plus actif, et du caractère dans le plan de mobilité de l'articulation adjacente (les défauts d'angulation se corrigent mieux que les défauts de rotation).",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,GrowthPlate NonOperativeManagement Orthopedics Pediatrics Traumatology
Particularités de la consolidation osseuse chez l'enfant ?,Réponse Le cal périphérique produit par le périoste est volumineux et rapide ; il englobe le foyer et permet la réalisation plus tardive du cal central. Les délais de consolidation sont plus courts que chez l'adulte.,,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,NonOperativeManagement Orthopedics Pediatrics Traumatology
Selon quelle classification décrit-on les fractures supra-condyliennes en extension de l'enfant ?,Réponse La classification de Lagrange et Rigault (stades de gravité croissante selon le déplacement).,,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview Orthopedics Pediatrics Region::Coude Topic::Supracondylienne Traumatology UpperExtremity
Quelle est la complication précoce la plus redoutée d'une fracture supra-condylienne déplacée ?,"Réponse L'atteinte vasculo-nerveuse (artère humérale, nerf médian/interosseux antérieur, nerf radial) et le syndrome de loge pouvant évoluer vers un syndrome de Volkmann. Le pouls radial et l'examen neurologique doivent être systématiquement vérifiés.",,Thèses N°53-18 & N°55-18 (FMP Marrakech) — fractures de l'enfant,BoardReview Complications Orthopedics Pediatrics Region::Coude Topic::Neurovasculaire Topic::Supracondylienne Topic::SyndromeDeLoge Traumatology UpperExtremity
